node_num_list,all_real_labels_list,all_eval_label_list
60,"[49.31401443481445, 47.02240753173828, 51.689517974853516, 47.9573860168457, 44.39280319213867, 46.34355926513672, 44.05550765991211, 44.18196105957031, 49.06557083129883, 44.489288330078125, 43.62571334838867, 42.53654861450195, 43.389408111572266, 49.248538970947266, 43.17481994628906, 49.18016052246094, 41.04791259765625, 45.242645263671875, 47.019256591796875, 40.13827133178711, 46.71845626831055, 41.04791259765625, 48.987483978271484, 43.91508865356445, 46.940494537353516, 46.940494537353516, 45.242645263671875, 40.13827133178711, 42.16581726074219, 44.973114013671875, 46.71845626831055, 41.027076721191406, 48.987483978271484, 47.015052795410156, 45.242645263671875]","[243.78468322753906, 220.92898559570312, 234.73910522460938, 246.21212768554688, 241.63885498046875, 226.98715209960938, 239.5315704345703, 202.89549255371094, 222.56163024902344, 218.82342529296875, 204.53497314453125, 206.32327270507812, 190.6446075439453, 213.15286254882812, 213.1805419921875, 235.97703552246094, 216.59869384765625, 234.10543823242188, 181.67457580566406, 232.99969482421875, 204.807861328125, 188.1223602294922, 220.7469940185547, 192.677734375, 208.8265380859375, 220.6199951171875, 235.79556274414062, 210.91650390625, 198.19618225097656, 195.0561065673828, 188.13246154785156, 192.68771362304688, 224.4073028564453, 197.61691284179688, 217.03089904785156]"
61,"[52.24989700317383, 52.84239196777344, 50.066650390625, 46.68596649169922, 50.53022384643555, 47.964656829833984, 45.64469909667969, 44.16574478149414, 48.641143798828125, 45.966670989990234, 46.31097412109375, 43.95301055908203, 46.0008430480957, 47.2454833984375, 42.36155700683594, 45.596073150634766, 50.23069763183594, 45.2784538269043, 42.90047836303711, 47.2454833984375, 42.90047836303711, 42.36155700683594, 40.15365219116211, 48.1159553527832, 52.21882247924805, 47.2454833984375, 45.645301818847656, 49.74371337890625, 49.74371337890625, 45.596073150634766, 40.15365219116211, 49.92873001098633, 48.0200080871582, 45.645301818847656, 44.39958572387695, 41.43717956542969, 44.39958572387695]","[236.61013793945312, 261.6793212890625, 265.0486145019531, 226.66310119628906, 213.48248291015625, 230.559326171875, 212.97708129882812, 226.8534393310547, 210.8144989013672, 202.59474182128906, 204.2923126220703, 223.5528106689453, 210.47857666015625, 198.31182861328125, 212.13223266601562, 221.23126220703125, 213.2747802734375, 200.66273498535156, 197.60549926757812, 195.12069702148438, 202.67718505859375, 185.1686553955078, 209.41554260253906, 206.11978149414062, 218.25958251953125, 191.53366088867188, 204.8042449951172, 214.51483154296875, 197.59127807617188, 182.78836059570312, 223.00253295898438, 203.28469848632812, 224.86907958984375, 243.61778259277344, 182.78907775878906, 228.9224090576172, 185.9302520751953]"
62,"[48.81182861328125, 51.30293273925781, 56.00199508666992, 62.157737731933594, 54.95828628540039, 52.020225524902344, 51.16790008544922, 49.02972412109375, 52.877601623535156, 49.31020736694336, 49.5333137512207, 48.742698669433594, 54.51286697387695, 50.7562370300293, 53.405635833740234, 48.231998443603516, 47.08510971069336, 47.37544631958008, 50.7562370300293, 44.9699821472168, 59.3029899597168, 49.5333137512207, 59.3029899597168, 59.3029899597168, 51.187355041503906, 52.458858489990234, 51.97444534301758, 46.760066986083984, 46.37146759033203, 52.241310119628906, 59.3029899597168, 50.4000244140625, 49.5333137512207, 51.302467346191406, 46.37146759033203, 48.67267608642578, 59.3029899597168, 48.67267608642578]","[227.16159057617188, 207.09259033203125, 238.5216064453125, 257.65826416015625, 234.69529724121094, 232.34681701660156, 212.04261779785156, 200.40484619140625, 258.06414794921875, 223.9569854736328, 184.9390106201172, 197.89723205566406, 224.70870971679688, 227.81185913085938, 214.04354858398438, 226.5580291748047, 191.25120544433594, 221.90907287597656, 226.51513671875, 209.78408813476562, 205.5935821533203, 187.4011688232422, 184.2339324951172, 206.03323364257812, 186.62144470214844, 223.3263397216797, 186.53321838378906, 177.8468780517578, 213.3158416748047, 181.6420135498047, 213.2118377685547, 226.6820068359375, 181.64712524414062, 220.0822296142578, 209.9086151123047, 209.08897399902344, 184.23390197753906, 199.6057891845703]"
63,"[56.427791595458984, 54.37603759765625, 58.203582763671875, 54.02999496459961, 52.66395568847656, 52.04361343383789, 52.30652618408203, 49.538841247558594, 47.28645706176758, 53.26884460449219, 50.07877731323242, 52.31669998168945, 51.31169509887695, 52.6729850769043, 51.84919738769531, 53.85566711425781, 50.792205810546875, 53.631988525390625, 51.62540817260742, 51.11947250366211, 55.5251579284668, 53.8128662109375, 50.19877243041992, 50.235595703125, 49.093257904052734, 51.81671905517578, 53.631988525390625, 50.19877243041992, 50.07877731323242, 50.19877243041992, 53.631988525390625, 50.03474426269531, 55.5251579284668, 53.631988525390625, 50.235595703125, 51.81671905517578, 51.62540817260742]","[233.690673828125, 229.18727111816406, 241.4293670654297, 255.0414276123047, 223.80580139160156, 236.4755096435547, 202.00289916992188, 239.7711944580078, 243.92994689941406, 212.78384399414062, 233.87374877929688, 225.5909881591797, 222.65301513671875, 206.34596252441406, 217.9423828125, 193.1796417236328, 231.87266540527344, 207.41746520996094, 177.0419158935547, 229.2136688232422, 218.24737548828125, 208.0906524658203, 194.8355712890625, 208.3148193359375, 227.60723876953125, 187.66412353515625, 189.22683715820312, 218.63037109375, 189.19342041015625, 185.06564331054688, 189.22683715820312, 201.47998046875, 212.90191650390625, 200.15670776367188, 201.47698974609375, 190.9384765625, 217.01589965820312]"
64,"[62.343467712402344, 56.24924850463867, 56.76565933227539, 54.12922668457031, 57.756473541259766, 56.33131790161133, 52.853939056396484, 53.691837310791016, 55.48334503173828, 56.82083511352539, 53.50467300415039, 54.423397064208984, 52.49745178222656, 53.08967971801758, 54.14979934692383, 51.99742126464844, 51.27525329589844, 54.47406768798828, 53.297142028808594, 55.44979476928711, 52.16547775268555, 52.92539978027344, 53.08967971801758, 59.59731674194336, 54.113887786865234, 52.54765319824219, 53.50467300415039, 53.92665100097656, 50.366050720214844, 52.079959869384766, 54.35289001464844, 50.511505126953125, 56.247962951660156, 48.88665771484375, 53.50467300415039, 53.50467300415039, 50.74105453491211, 59.59731674194336]","[245.00001525878906, 243.63723754882812, 219.5704345703125, 235.92782592773438, 231.76376342773438, 236.5338897705078, 198.84161376953125, 241.59527587890625, 207.09768676757812, 224.6076202392578, 209.6012725830078, 199.0198516845703, 222.56927490234375, 191.08265686035156, 219.05819702148438, 211.57308959960938, 211.4483642578125, 199.9669952392578, 191.04595947265625, 219.65562438964844, 215.0611572265625, 218.383544921875, 218.89962768554688, 205.47564697265625, 177.27178955078125, 192.28634643554688, 218.33511352539062, 188.02639770507812, 206.591552734375, 215.13107299804688, 199.9500732421875, 209.64170837402344, 241.4911651611328, 231.09678649902344, 191.0437469482422, 198.88369750976562, 188.87948608398438, 209.46054077148438]"
65,"[56.978736877441406, 61.8941650390625, 59.10078048706055, 55.33123779296875, 57.20885467529297, 54.44747543334961, 54.48899459838867, 55.018653869628906, 54.974056243896484, 53.17021560668945, 59.00662612915039, 51.913265228271484, 53.83148956298828, 56.31019973754883, 53.2144775390625, 59.00662612915039, 52.64711380004883, 58.412166595458984, 54.44747543334961, 51.113502502441406, 52.33402633666992, 51.113502502441406, 53.2144775390625, 57.471343994140625, 52.33402633666992, 56.31019973754883, 52.64711380004883, 51.14057922363281, 54.44747543334961, 51.132781982421875, 54.44747543334961, 59.00662612915039, 49.679832458496094, 58.99007034301758, 55.15338897705078, 59.00662612915039, 51.14057922363281, 52.33402633666992, 56.31019973754883]","[264.54150390625, 270.8648376464844, 238.27145385742188, 246.96018981933594, 252.43026733398438, 222.08364868164062, 233.22776794433594, 245.63682556152344, 220.4351806640625, 196.24444580078125, 232.61676025390625, 227.4949493408203, 233.9990997314453, 202.94357299804688, 211.6975860595703, 202.942138671875, 212.7689666748047, 218.8358612060547, 216.31190490722656, 231.4707794189453, 230.7275390625, 188.14013671875, 217.61314392089844, 209.9796905517578, 188.1370849609375, 218.1540069580078, 213.93064880371094, 233.09259033203125, 206.3282012939453, 213.93663024902344, 218.00914001464844, 188.12997436523438, 212.7787628173828, 195.75067138671875, 233.09071350097656, 190.6268310546875, 227.93521118164062, 233.08885192871094, 218.0276641845703]"
66,"[54.58348083496094, 58.11582946777344, 50.051597595214844, 55.335086822509766, 48.424827575683594, 46.254852294921875, 44.979530334472656, 54.29647445678711, 53.83824157714844, 47.28956985473633, 55.74031448364258, 54.14591979980469, 50.1854133605957, 52.722198486328125, 45.498069763183594, 51.957359313964844, 47.50925827026367, 53.32459259033203, 45.823822021484375, 53.653419494628906, 52.627681732177734, 43.424957275390625, 50.1854133605957, 45.823822021484375, 44.50071334838867, 43.85923385620117, 57.52418518066406, 47.50925827026367, 44.50071334838867, 49.74161911010742, 52.627681732177734, 49.69598388671875, 42.84305953979492, 44.50071334838867, 51.429969787597656, 52.627681732177734, 52.147796630859375, 51.6957893371582, 53.32459259033203]","[234.61488342285156, 267.6978454589844, 221.05657958984375, 222.24676513671875, 228.17027282714844, 218.6791534423828, 196.62899780273438, 233.18429565429688, 267.36956787109375, 236.25540161132812, 209.52032470703125, 211.59947204589844, 214.25767517089844, 209.52639770507812, 204.02288818359375, 214.66116333007812, 214.61190795898438, 234.2158660888672, 227.04017639160156, 193.93923950195312, 187.08290100097656, 202.8793487548828, 213.48934936523438, 187.7411346435547, 189.65724182128906, 194.013671875, 190.86685180664062, 209.52000427246094, 219.22705078125, 214.6324462890625, 213.3716583251953, 208.08621215820312, 189.66339111328125, 216.80343627929688, 208.99639892578125, 186.28915405273438, 221.96351623535156, 213.76658630371094, 186.2906494140625]"
67,"[54.62800598144531, 52.957427978515625, 50.88590621948242, 56.64506149291992, 54.64815139770508, 54.38945007324219, 47.03635787963867, 48.15351486206055, 48.78058624267578, 52.14894104003906, 48.04003143310547, 45.825199127197266, 47.85818099975586, 47.03300094604492, 50.0009651184082, 52.15781021118164, 53.83352279663086, 52.14894104003906, 46.322608947753906, 54.57774353027344, 46.322608947753906, 44.72990036010742, 52.23967361450195, 48.1493034362793, 53.83352279663086, 48.1493034362793, 53.83352279663086, 44.820247650146484, 48.1493034362793, 53.83352279663086, 52.14894104003906, 48.28609085083008, 45.825199127197266, 53.83352279663086, 48.28609085083008, 44.72990036010742, 46.322608947753906]","[279.7051696777344, 236.8858642578125, 283.0789794921875, 301.9950256347656, 259.99151611328125, 224.29330444335938, 211.1514129638672, 200.2378387451172, 253.61427307128906, 237.6197967529297, 222.3683319091797, 191.92562866210938, 240.62254333496094, 208.27938842773438, 225.41033935546875, 219.50869750976562, 184.95899963378906, 181.18080139160156, 216.9501190185547, 259.8126220703125, 223.1129150390625, 194.07235717773438, 179.06068420410156, 203.23599243164062, 233.78932189941406, 233.18618774414062, 253.1577911376953, 226.8580780029297, 202.24267578125, 207.751220703125, 202.23822021484375, 179.06402587890625, 202.246826171875, 202.24026489257812, 192.1949462890625, 179.07362365722656, 219.01939392089844]"
68,"[61.23408508300781, 60.95589828491211, 67.5229263305664, 62.13505554199219, 63.037025451660156, 60.390750885009766, 60.01719665527344, 59.96597671508789, 59.42079544067383, 57.93452072143555, 55.25883865356445, 58.42620849609375, 56.14927291870117, 58.72349166870117, 59.445011138916016, 59.42079544067383, 59.345703125, 57.17152786254883, 57.19891357421875, 63.10643005371094, 60.29817581176758, 58.42620849609375, 64.62135314941406, 54.05642318725586, 59.42079544067383, 64.62135314941406, 61.68363571166992, 60.29817581176758, 57.97761535644531, 64.62135314941406, 55.25883865356445, 64.62135314941406, 57.17152786254883, 58.309608459472656, 59.42079544067383, 60.85294723510742, 64.62135314941406, 56.43325424194336, 55.25883865356445, 58.72184371948242]","[275.19696044921875, 226.93743896484375, 255.40570068359375, 245.72982788085938, 227.63943481445312, 199.03428649902344, 212.20492553710938, 212.7886505126953, 224.45413208007812, 209.17237854003906, 254.047119140625, 186.23809814453125, 208.19619750976562, 196.2882843017578, 213.1141357421875, 211.7743682861328, 218.49786376953125, 253.25787353515625, 201.09042358398438, 200.81854248046875, 212.89532470703125, 215.88804626464844, 183.57281494140625, 182.86935424804688, 210.07496643066406, 192.9336395263672, 206.94229125976562, 195.77630615234375, 225.3262481689453, 219.14447021484375, 190.69288635253906, 212.4219207763672, 182.86483764648438, 251.78500366210938, 200.4578399658203, 184.10360717773438, 202.8541717529297, 227.68760681152344, 182.86512756347656, 182.85897827148438]"
69,"[56.9761848449707, 59.75565719604492, 62.73468017578125, 55.65509033203125, 54.034523010253906, 54.75861358642578, 55.582984924316406, 54.2811393737793, 60.34711837768555, 51.87427520751953, 49.16246032714844, 50.67148971557617, 50.38759994506836, 56.760772705078125, 49.16246032714844, 52.970802307128906, 57.85344696044922, 53.16140365600586, 53.490055084228516, 46.71010208129883, 51.47020721435547, 52.76710891723633, 54.451114654541016, 59.951229095458984, 47.90149688720703, 50.64021301269531, 51.47549057006836, 52.76710891723633, 60.10205841064453, 52.76710891723633, 57.85344696044922, 52.76710891723633, 54.536170959472656, 52.76710891723633, 57.85344696044922, 46.71010208129883, 54.536170959472656, 60.10205841064453, 51.804359436035156]","[326.0707702636719, 315.4466552734375, 228.90817260742188, 247.30752563476562, 206.04116821289062, 239.91177368164062, 227.0244903564453, 228.78724670410156, 200.52777099609375, 229.22555541992188, 210.7511749267578, 259.8213195800781, 227.27774047851562, 197.04476928710938, 210.00372314453125, 232.36065673828125, 204.39881896972656, 225.5753936767578, 208.18325805664062, 201.29885864257812, 204.82339477539062, 194.4950714111328, 192.69320678710938, 214.0148468017578, 185.91409301757812, 197.8719940185547, 202.0437469482422, 201.28997802734375, 211.08070373535156, 219.9245147705078, 220.78213500976562, 203.88180541992188, 210.13482666015625, 194.486328125, 178.53248596191406, 178.45167541503906, 204.2683563232422, 192.69174194335938, 178.4384002685547]"
70,"[61.476715087890625, 55.70041275024414, 60.98784637451172, 56.47850799560547, 53.294036865234375, 51.48198699951172, 54.030006408691406, 51.256568908691406, 53.941978454589844, 50.75913619995117, 49.52500915527344, 48.971649169921875, 51.256568908691406, 58.62400817871094, 48.31706237792969, 58.69029235839844, 56.12479019165039, 51.18919372558594, 58.69029235839844, 53.941978454589844, 58.98711395263672, 58.44955825805664, 56.12479019165039, 53.03956985473633, 60.71225357055664, 53.03956985473633, 50.66825485229492, 56.35626220703125, 51.18919372558594, 53.826480865478516, 48.971649169921875, 49.324886322021484, 48.971649169921875, 48.971649169921875, 47.314414978027344, 56.872772216796875, 51.18919372558594, 53.03956985473633, 56.12479019165039, 58.44955825805664]","[302.57537841796875, 292.5018310546875, 214.32394409179688, 262.28411865234375, 259.2430725097656, 199.861572265625, 267.0795593261719, 233.1090087890625, 268.3753662109375, 211.90545654296875, 205.04437255859375, 223.94073486328125, 204.02874755859375, 201.7335205078125, 180.7255096435547, 200.44056701660156, 180.71949768066406, 224.2703094482422, 211.12872314453125, 219.15191650390625, 191.96041870117188, 180.7305450439453, 211.86935424804688, 191.81649780273438, 237.0670928955078, 210.55642700195312, 195.15216064453125, 192.6796875, 232.463623046875, 194.36080932617188, 188.787353515625, 210.57546997070312, 245.33937072753906, 202.34326171875, 222.01683044433594, 187.47865295410156, 211.53128051757812, 188.12252807617188, 204.87060546875, 254.71104431152344]"
